user_id,avg_rating,avg_noised_rating,rating_count,rating_variance,noised_count,noised_variance
513977,2.5,2.3,[1 2 2 1 0],0.92,[3 0 1 2 0],1.89
513978,3.7,3.3,[0 1 1 3 1],0.89,[2 0 0 2 2],2.89
514007,4.4,3.9,[0 0 0 4 3],0.24,[0 1 1 3 2],0.98
514036,3.2,3.6,[0 3 4 5 0],0.64,[0 2 3 5 2],0.91
514046,3.8,3.6,[0 0 2 2 1],0.56,[0 0 2 3 0],0.24
514107,2.6,3.5,[2 3 3 1 1],1.44,[1 1 3 2 3],1.65
514112,3.6,3.5,[1 1 2 3 3],1.64,[1 1 2 4 2],1.45
514148,4.9,3.0,[0 0 0 1 6],0.12,[2 1 1 1 2],2.57
514165,4.0,3.0,[0 0 1 1 1],0.67,[0 1 1 1 0],0.67
514166,3.9,2.4,[0 1 1 3 2],0.98,[3 1 1 1 1],2.24
514172,4.2,4.5,[0 0 1 1 2],0.69,[0 0 0 2 2],0.25
514173,3.8,4.2,[0 1 1 2 2],1.14,[1 0 0 1 4],2.14
514199,3.4,3.5,[0 1 4 2 1],0.73,[1 1 1 3 2],1.75
514244,4.0,4.0,[0 0 2 0 2],1.0,[0 1 0 1 2],1.5
514262,3.8,3.9,[ 0  1  5 10  3],0.59,[0 3 3 6 7],1.15
514312,3.7,3.4,[0 1 3 3 2],0.89,[1 0 4 2 2],1.36
514324,4.0,3.8,[0 0 1 2 1],0.5,[0 0 2 1 1],0.69
514358,2.8,2.5,[1 0 2 1 0],1.19,[1 2 0 0 1],2.25
514415,4.3,3.8,[0 1 1 5 7],0.78,[0 2 1 9 2],0.74
514422,3.5,3.3,[0 1 4 4 1],0.65,[2 1 1 4 2],2.01
514447,4.2,4.0,[0 0 1 1 2],0.69,[0 0 1 2 1],0.5
514456,4.7,2.7,[0 0 0 1 2],0.22,[0 2 0 1 0],0.89
514476,3.2,3.0,[0 1 2 0 1],1.19,[1 0 1 2 0],1.5
514495,3.8,3.6,[ 0  1  7 11  4],0.6,[ 2  2  4 11  4],1.29
514515,2.6,3.3,[2 2 4 2 0],1.04,[1 2 2 3 2],1.61
514516,3.3,3.7,[1 1 2 1 2],1.92,[0 1 1 4 1],0.78
514519,3.3,3.3,[1 2 6 3 3],1.29,[1 3 4 5 2],1.26
514520,4.0,4.0,[0 0 1 1 1],0.67,[0 0 0 3 0],0.0
514575,3.5,3.6,[0 2 3 5 1],0.79,[1 0 3 5 2],1.14
514579,3.8,3.5,[0 0 2 3 1],0.47,[0 1 1 4 0],0.58
514611,4.5,3.9,[0 0 1 5 8],0.39,[0 1 4 5 4],0.84
514617,3.5,3.5,[1 1 0 2 2],2.25,[0 1 2 2 1],0.92
514618,3.6,3.4,[ 0  1  3 10  0],0.37,[1 1 5 5 2],1.1
514628,3.8,3.0,[0 0 2 3 1],0.47,[0 3 1 1 1],1.33
514630,4.2,4.5,[0 0 1 1 2],0.69,[0 0 1 0 3],0.75
514715,3.5,3.7,[0 1 5 3 2],0.79,[0 2 3 2 4],1.29
514754,3.8,3.8,[0 0 1 4 0],0.16,[0 0 2 2 1],0.56
514774,3.9,3.5,[ 0  0  4 11  3],0.39,[3 2 2 5 6],2.14
514787,4.2,3.2,[0 0 3 3 5],0.69,[0 3 4 3 1],0.88
514808,4.2,3.3,[0 0 2 5 4],0.51,[0 4 3 1 3],1.47
514810,4.1,3.6,[0 2 0 2 5],1.43,[0 2 3 1 3],1.36
514829,4.0,3.5,[ 0  4  4  8 13],1.14,[ 3  2  6 13  5],1.35
514841,4.0,4.1,[1 0 2 4 5],1.33,[0 0 2 7 3],0.41
514870,4.1,3.8,[0 1 0 7 3],0.63,[1 1 2 2 5],1.79
514877,3.6,3.4,[0 0 2 3 0],0.24,[0 0 3 2 0],0.24
514892,3.5,2.5,[0 0 1 1 0],0.25,[0 1 1 0 0],0.25
514902,3.7,4.0,[0 0 2 4 0],0.22,[0 1 1 1 3],1.33
514926,4.6,4.0,[0 0 1 2 8],0.41,[0 0 2 7 2],0.36
514932,4.0,3.0,[0 0 0 3 0],0.0,[0 2 0 0 1],2.0
514944,3.8,3.2,[0 0 2 7 0],0.17,[1 1 3 3 1],1.28
514982,3.1,3.8,[0 2 3 3 0],0.61,[0 0 4 2 2],0.69
514988,4.0,3.7,[0 0 0 3 0],0.0,[0 0 2 0 1],0.89
514997,4.0,3.8,[0 1 0 1 2],1.5,[0 0 2 1 1],0.69
515002,4.0,4.0,[0 0 1 1 1],0.67,[0 0 1 1 1],0.67
515015,3.3,3.7,[0 0 2 1 0],0.22,[0 0 1 2 0],0.22
515038,4.0,3.8,[ 0  0  4 11  4],0.42,[1 1 3 9 5],1.08
515039,3.0,3.1,[0 3 5 3 0],0.55,[1 2 3 5 0],0.99
515047,2.8,3.8,[1 1 1 2 0],1.36,[0 0 2 2 1],0.56
515093,3.7,3.5,[0 1 5 7 2],0.62,[1 2 5 3 4],1.45
515114,3.5,3.3,[1 0 5 8 1],0.78,[0 3 6 5 1],0.73
515123,3.0,4.0,[0 0 1 0 0],0.0,[0 0 0 1 0],0.0
515138,3.6,3.4,[0 2 2 4 2],1.04,[0 2 3 4 1],0.84
515150,3.3,3.3,[0 0 8 3 0],0.2,[0 3 3 4 1],0.93
515157,4.0,2.7,[0 0 0 3 0],0.0,[0 1 2 0 0],0.22
515166,4.4,3.8,[0 0 0 3 2],0.24,[1 0 1 0 3],2.56
515181,4.0,3.2,[0 0 1 3 1],0.4,[1 0 2 1 1],1.76
515184,2.9,3.1,[0 3 2 2 0],0.69,[2 1 0 2 2],2.69
515209,2.3,4.3,[0 2 1 0 0],0.22,[0 0 0 2 1],0.22
515215,3.1,3.1,[1 1 2 2 1],1.55,[1 0 3 3 0],0.98
515238,4.1,4.1,[0 0 1 5 2],0.36,[0 0 3 1 4],0.86
515259,3.2,3.0,[0 2 3 4 0],0.62,[1 2 3 2 1],1.33
515261,2.8,3.6,[1 3 5 3 0],0.81,[0 2 2 7 1],0.74
515270,3.5,3.5,[0 2 3 5 1],0.79,[2 1 0 5 3],2.07
515281,3.2,3.5,[0 1 1 2 0],0.69,[0 1 1 1 1],1.25
515293,3.6,3.6,[0 0 2 3 0],0.24,[1 0 0 3 1],1.84
515313,3.1,3.0,[1 3 7 5 1],0.93,[3 4 4 2 4],2.0
515335,4.0,3.6,[0 1 0 4 2],0.86,[0 1 2 3 1],0.82
515341,3.1,3.6,[1 2 3 1 2],1.65,[0 2 2 3 2],1.14
515351,3.7,3.5,[1 1 0 1 3],2.56,[1 0 0 5 0],1.25
515357,3.2,3.8,[0 4 9 4 2],0.8,[0 3 3 8 5],1.01
515394,4.2,4.0,[0 0 0 4 1],0.16,[0 0 1 3 1],0.4
515400,2.7,3.3,[1 0 1 1 0],1.56,[0 0 2 1 0],0.22
515403,3.8,3.2,[0 1 2 4 2],0.84,[1 0 5 2 1],1.06
515436,1.8,3.3,[13  5  1  4  0],1.27,[3 3 7 3 7],1.88
515439,3.7,3.7,[0 0 1 2 0],0.22,[0 0 1 2 0],0.22
515441,3.4,3.6,[ 2  3 17 13  4],0.9,[ 1  3 13 17  5],0.81
515445,2.8,2.6,[0 3 4 1 0],0.44,[1 3 2 2 0],0.98
515459,4.1,3.5,[0 1 2 8 5],0.68,[2 1 4 5 4],1.62
515493,2.6,3.1,[1 4 2 2 0],0.91,[2 0 3 3 1],1.65
515589,2.6,3.0,[1 1 2 1 0],1.04,[1 1 1 1 1],2.0
515605,3.2,3.0,[1 1 0 0 2],3.19,[0 1 2 1 0],0.5
515610,5.0,4.5,[0 0 0 0 4],0.0,[0 0 1 0 3],0.75
515632,4.8,4.2,[0 0 0 1 5],0.14,[0 0 1 3 2],0.47
515643,4.5,3.8,[0 0 1 5 7],0.4,[1 0 2 8 2],0.95
515646,2.3,2.9,[1 5 4 0 0],0.41,[2 1 4 2 1],1.49
515661,4.2,4.0,[0 0 0 3 1],0.19,[0 0 2 0 2],1.0
515686,2.8,3.2,[0 3 5 1 0],0.4,[1 2 0 6 0],1.28
515724,4.5,4.1,[0 0 0 4 4],0.25,[0 1 1 2 4],1.11
515737,4.0,4.0,[1 0 0 0 3],3.0,[0 0 1 2 1],0.5
515749,3.7,3.9,[0 0 3 3 1],0.49,[0 0 2 4 1],0.41
515774,3.6,3.7,[1 1 0 3 2],1.96,[0 0 3 3 1],0.49
515799,3.0,2.8,[0 1 3 1 0],0.4,[1 1 1 2 0],1.36
515823,4.6,4.1,[0 0 0 4 5],0.25,[0 0 3 2 4],0.77
515831,4.6,3.7,[0 0 0 3 4],0.24,[0 1 2 2 2],1.06
515833,3.7,4.0,[0 1 0 1 1],1.56,[0 0 1 1 1],0.67
515839,3.9,3.4,[0 0 4 1 3],0.86,[0 1 3 4 0],0.48
515850,4.0,4.2,[0 0 3 7 3],0.46,[0 1 1 5 6],0.79
515851,4.5,3.5,[0 0 0 2 2],0.25,[1 0 1 0 2],2.75
515899,3.6,3.3,[0 0 5 3 1],0.47,[1 1 2 4 1],1.33
515918,4.0,4.2,[0 0 1 3 1],0.4,[0 0 0 4 1],0.16
515948,4.0,3.4,[0 0 3 5 3],0.55,[1 4 0 2 4],2.23
515952,3.4,3.3,[1 2 5 8 1],0.93,[3 1 4 6 3],1.74
515980,2.5,2.8,[0 2 2 0 0],0.25,[1 0 2 1 0],1.19
515984,4.7,4.5,[0 0 0 2 4],0.22,[0 0 0 3 3],0.25
515993,3.0,2.5,[0 1 2 1 0],0.5,[1 1 1 1 0],1.25
516026,4.0,3.3,[0 0 1 1 1],0.67,[0 0 2 1 0],0.22
516036,3.1,3.5,[1 2 5 3 1],1.08,[0 2 3 6 1],0.75
516041,4.6,4.0,[0 0 0 2 3],0.24,[0 0 2 1 2],0.8
516042,3.7,3.5,[0 0 3 2 1],0.56,[0 2 1 1 2],1.58
516097,4.2,4.6,[0 1 0 1 3],1.36,[0 0 0 2 3],0.24
516110,4.3,3.6,[ 0  1  3  8 13],0.7,[ 2  0  8 10  5],1.11
516114,2.8,3.6,[0 2 2 1 0],0.56,[1 0 1 1 2],2.24
516116,3.9,3.3,[0 1 1 3 2],0.98,[1 1 2 1 2],1.92
516159,4.7,4.7,[0 0 0 1 2],0.22,[0 0 0 1 2],0.22
516179,4.0,4.3,[0 0 1 1 1],0.67,[0 0 0 2 1],0.22
516192,4.3,3.7,[ 0  1  2  9 10],0.65,[2 1 5 7 7],1.47
516217,3.2,3.4,[2 2 2 3 3],2.02,[1 2 3 3 3],1.58
516237,3.5,3.3,[ 0  1 10  4  3],0.69,[3 3 4 2 6],2.2
516239,4.3,4.1,[0 0 0 8 3],0.2,[0 0 2 6 3],0.45
516240,4.1,3.2,[0 1 2 3 5],0.99,[2 2 2 2 3],2.15
516256,3.6,3.3,[1 0 1 4 1],1.39,[1 1 1 3 1],1.63
516260,3.3,3.2,[ 0  0 12  2  1],0.33,[1 5 2 4 3],1.63
516276,3.6,3.4,[ 0  1  5 11  0],0.36,[1 1 8 5 2],0.93
516292,4.0,3.7,[0 1 0 0 2],2.0,[1 0 0 0 2],3.56
516342,3.5,3.2,[0 0 3 0 1],0.75,[1 0 1 1 1],2.19
516343,3.9,3.9,[ 0  0  6 10  4],0.49,[ 0  1  5 10  4],0.63
516355,3.8,3.2,[0 1 0 2 1],1.19,[1 0 0 3 0],1.69
516422,3.7,2.7,[0 1 2 1 2],1.22,[1 2 2 0 1],1.56
516440,3.5,3.3,[0 0 3 3 0],0.25,[0 0 4 2 0],0.22
516454,2.8,3.2,[0 3 4 1 0],0.44,[2 0 1 4 1],1.94
516498,3.4,3.4,[0 1 2 1 1],1.04,[0 1 2 1 1],1.04
516502,3.7,3.7,[0 0 1 2 0],0.22,[0 0 1 2 0],0.22
516507,2.7,3.6,[1 3 3 2 0],0.89,[0 1 3 4 1],0.69
516546,3.4,3.1,[0 1 4 3 1],0.69,[3 1 0 2 3],2.99
516556,4.8,3.0,[0 0 0 1 4],0.16,[1 1 1 1 1],2.0
516559,3.9,3.4,[1 1 1 2 5],1.89,[0 3 2 3 2],1.24
516571,3.2,2.4,[2 0 2 2 2],2.19,[3 1 2 2 0],1.48
516589,2.7,3.0,[1 2 1 2 0],1.22,[1 1 2 1 1],1.67
516609,4.1,3.3,[0 0 1 6 2],0.32,[0 1 4 4 0],0.44
516614,3.2,3.5,[0 3 6 7 0],0.56,[2 1 4 5 4],1.62
516662,4.3,4.7,[0 0 0 2 1],0.22,[0 0 0 1 2],0.22
516678,3.5,2.5,[0 0 1 1 0],0.25,[1 0 0 1 0],2.25
516686,3.4,3.5,[1 3 9 5 4],1.14,[ 3  2  2 10  5],1.7
516689,3.6,3.2,[0 0 2 3 0],0.24,[0 1 3 0 1],0.96
516721,4.3,3.8,[0 0 4 6 9],0.61,[0 2 4 8 5],0.87
516722,3.6,3.9,[0 1 4 8 1],0.52,[0 1 4 5 4],0.84
516736,3.1,3.6,[ 4  2 11  3  5],1.63,[3 3 5 5 9],1.93
516749,3.3,3.8,[0 1 2 3 0],0.56,[0 0 2 3 1],0.47
516823,3.5,3.5,[0 0 4 1 1],0.58,[1 0 1 3 1],1.58
516826,3.8,4.2,[0 0 1 3 0],0.19,[0 0 1 1 2],0.69
516845,4.6,3.8,[ 1  0  0  0 10],1.32,[0 1 1 8 1],0.51
516854,3.8,4.0,[0 0 2 1 1],0.69,[0 0 2 0 2],1.0
516891,4.4,4.0,[0 0 1 1 3],0.64,[0 0 1 3 1],0.4
516913,3.7,4.3,[0 1 1 3 1],0.89,[0 0 0 4 2],0.22
516919,4.3,4.0,[0 0 0 2 1],0.22,[0 0 0 3 0],0.0
516926,3.7,3.9,[0 0 3 3 1],0.49,[1 0 0 4 2],1.55
516946,3.2,2.9,[0 1 4 3 0],0.44,[0 2 5 1 0],0.36
517029,3.5,3.5,[0 1 5 3 2],0.79,[1 1 2 5 2],1.34
517066,3.2,3.5,[0 1 1 2 0],0.69,[0 1 1 1 1],1.25
517097,4.2,4.4,[0 0 2 0 3],0.96,[0 0 1 1 3],0.64
517116,3.0,3.2,[2 2 4 6 0],1.14,[2 1 4 6 1],1.31
517134,3.6,3.7,[3 0 2 1 6],2.74,[0 2 3 4 3],1.06
517168,3.0,2.6,[0 2 5 2 0],0.44,[2 1 5 1 0],0.91
517173,4.0,3.6,[0 1 1 0 3],1.6,[0 0 3 1 1],0.64
517186,3.5,3.1,[0 2 6 8 1],0.6,[2 4 4 4 3],1.63
517188,3.2,3.4,[1 1 2 3 1],1.44,[0 2 2 3 1],0.98
517190,3.2,3.2,[0 1 3 2 0],0.47,[2 0 0 3 1],2.47
517221,4.4,1.8,[0 0 0 3 2],0.24,[4 0 0 0 1],2.56
517308,3.7,3.3,[0 1 0 1 1],1.56,[0 1 1 0 1],1.56
517329,2.7,3.3,[0 3 3 1 0],0.49,[0 1 3 3 0],0.49
517335,2.9,3.2,[1 2 6 3 0],0.74,[2 1 2 6 1],1.52
517342,4.1,3.9,[0 2 1 4 7],1.12,[0 0 4 7 3],0.49
517358,3.8,3.4,[0 0 7 3 4],0.74,[1 2 5 3 3],1.37
517370,2.8,3.0,[0 4 5 2 0],0.51,[2 3 0 5 1],1.82
517384,2.7,2.9,[1 2 2 2 0],1.06,[1 2 1 3 0],1.27
517392,3.3,3.8,[1 2 6 9 0],0.76,[1 2 3 5 7],1.47
517441,3.8,3.5,[ 3  2  5 11 11],1.55,[ 5  1  7 11  8],1.75
517453,3.6,3.4,[0 0 2 3 0],0.24,[0 1 1 3 0],0.64
517454,3.1,3.4,[1 4 6 2 3],1.36,[2 2 4 4 4],1.73
517486,3.4,3.2,[0 1 3 5 0],0.47,[0 2 4 2 1],0.84
517495,3.6,3.4,[0 0 2 3 0],0.24,[1 1 0 1 2],2.64
517513,3.5,3.8,[0 0 3 3 0],0.25,[1 0 1 1 3],2.14
517523,4.0,3.8,[0 0 4 7 4],0.53,[0 3 1 7 4],1.09
517532,3.7,3.5,[0 2 5 2 5],1.2,[0 3 5 2 4],1.25
517538,3.0,3.5,[0 3 6 3 0],0.5,[2 0 2 6 2],1.58
517561,3.3,3.1,[0 3 2 4 1],1.01,[0 4 2 3 1],1.09
517570,3.5,3.0,[0 2 1 1 2],1.58,[2 0 1 2 1],2.33
517592,4.2,3.7,[0 0 4 3 6],0.75,[1 2 1 5 4],1.6
517602,3.0,4.0,[0 0 3 0 0],0.0,[0 0 1 1 1],0.67
517619,3.7,3.5,[0 1 8 3 5],0.91,[1 2 6 3 5],1.43
517623,4.9,4.0,[0 0 0 1 6],0.12,[0 0 1 5 1],0.29
517631,4.0,3.2,[0 0 1 2 1],0.5,[0 1 1 2 0],0.69
517647,3.6,3.7,[1 1 4 3 4],1.47,[0 1 4 6 2],0.67
517660,3.3,3.9,[0 0 5 2 0],0.2,[0 0 3 2 2],0.69
517701,3.0,3.3,[0 1 1 1 0],0.67,[1 0 0 1 1],2.89
517713,4.3,4.7,[0 0 0 2 1],0.22,[0 0 0 1 2],0.22
517727,4.0,3.9,[0 0 2 3 2],0.57,[0 0 2 4 1],0.41
517756,4.0,3.6,[0 1 1 3 3],1.0,[0 0 4 3 1],0.48
517790,2.5,2.9,[1 7 6 1 0],0.52,[2 4 4 3 2],1.53
517794,2.6,3.7,[2 4 6 1 1],1.09,[1 1 2 7 3],1.2
517822,4.0,3.5,[0 1 0 1 2],1.5,[0 1 1 1 1],1.25
517851,3.0,4.0,[0 0 1 0 0],0.0,[0 0 0 1 0],0.0
517859,3.1,3.0,[0 1 5 0 1],0.69,[1 1 2 3 0],1.14
517874,3.5,2.8,[0 0 2 2 0],0.25,[2 0 0 1 1],3.19
517911,4.2,3.7,[0 0 0 5 1],0.14,[0 0 3 2 1],0.56
517944,4.3,4.0,[0 0 0 2 1],0.22,[0 0 1 1 1],0.67
517946,2.8,3.2,[0 3 5 1 0],0.4,[1 1 3 3 1],1.28
517948,3.9,3.4,[2 0 2 3 7],1.92,[ 3  0  0 10  1],1.67
517962,3.6,3.5,[0 1 4 3 2],0.84,[1 2 1 3 3],1.85
517997,5.0,4.5,[0 0 0 0 2],0.0,[0 0 0 1 1],0.25
518030,3.7,3.6,[1 0 1 3 2],1.63,[0 0 3 4 0],0.24
518058,3.9,3.8,[1 0 1 3 3],1.61,[1 0 1 4 2],1.44
518079,3.8,3.0,[1 0 0 1 2],2.69,[1 1 0 1 1],2.5
518098,5.0,3.5,[0 0 0 0 2],0.0,[0 1 0 0 1],2.25
518100,4.5,3.0,[0 0 0 2 2],0.25,[0 2 0 2 0],1.0
518123,3.4,3.4,[4 3 4 9 6],1.85,[3 3 7 7 6],1.62
518126,4.5,4.0,[0 0 0 2 2],0.25,[0 0 1 2 1],0.5
518137,3.9,3.5,[ 3  0  9 19 13],1.1,[ 3  7  8 15 11],1.48
518157,4.2,4.8,[0 0 1 1 2],0.69,[0 0 0 1 3],0.19
518175,3.0,3.0,[0 1 2 1 0],0.5,[1 0 1 2 0],1.5
518229,3.0,2.7,[0 0 3 0 0],0.0,[0 1 2 0 0],0.22
518236,4.0,2.8,[0 0 2 0 2],1.0,[2 0 0 1 1],3.19
518243,4.3,2.7,[0 0 1 0 2],0.89,[1 0 1 1 0],1.56
518244,4.3,3.1,[0 0 0 5 2],0.2,[1 1 1 4 0],1.27
518309,3.4,3.4,[ 0  2 15  9  2],0.52,[4 2 8 8 6],1.66
518325,4.0,3.8,[0 0 1 3 1],0.4,[0 1 0 3 1],0.96
518327,3.3,3.3,[0 4 7 6 2],0.85,[0 6 4 7 2],1.04
518363,4.7,4.0,[0 0 0 1 2],0.22,[0 0 0 3 0],0.0
518369,4.0,3.2,[0 1 0 2 2],1.2,[1 0 2 1 1],1.76
518378,3.1,3.2,[0 2 3 3 0],0.61,[1 1 1 5 0],1.19
518430,3.2,3.5,[0 1 4 3 0],0.44,[2 0 1 2 3],2.5
518439,4.2,4.0,[0 0 2 0 3],0.96,[0 0 1 3 1],0.4
518457,4.6,3.6,[0 0 0 3 5],0.23,[1 1 0 4 2],1.73
518475,3.0,3.2,[0 3 5 3 0],0.55,[1 2 4 2 2],1.42
518503,2.4,2.6,[2 0 2 1 0],1.44,[1 2 0 2 0],1.44
518513,4.0,3.7,[0 0 1 5 1],0.29,[0 1 1 4 1],0.78
518542,3.7,3.6,[0 2 4 7 3],0.84,[0 1 8 4 3],0.75
518550,2.3,3.7,[1 2 3 0 0],0.56,[1 1 0 1 3],2.56
518575,3.9,3.8,[1 0 1 3 3],1.61,[0 2 1 2 3],1.44
518596,3.6,3.9,[0 0 4 2 1],0.53,[1 0 0 4 2],1.55
518598,5.0,3.5,[0 0 0 0 4],0.0,[0 1 0 3 0],0.75
518628,4.0,3.2,[0 0 2 1 2],0.8,[0 2 0 3 0],0.96
518639,4.1,3.7,[0 1 1 6 4],0.74,[1 1 2 4 4],1.52
518657,4.0,4.3,[1 0 2 2 5],1.6,[0 1 1 2 6],1.01
518666,3.4,3.0,[0 1 6 7 0],0.39,[3 0 5 6 0],1.29
518668,4.7,4.3,[0 0 0 1 2],0.22,[0 0 1 0 2],0.89
518677,4.2,4.0,[0 0 1 4 3],0.44,[0 1 1 3 3],1.0
518740,3.3,3.4,[1 0 2 4 0],1.06,[0 2 2 1 2],1.39
518757,3.4,2.8,[0 0 4 0 1],0.64,[1 1 2 0 1],1.76
518758,3.9,3.7,[0 0 5 7 3],0.52,[2 1 0 8 4],1.66
518765,3.5,3.3,[ 0  1 10  7  2],0.55,[2 1 8 7 2],1.11
518770,3.8,3.7,[0 1 1 2 2],1.14,[0 1 1 3 1],0.89
518805,4.0,3.0,[0 0 0 1 0],0.0,[0 0 1 0 0],0.0
518807,3.8,3.6,[0 1 1 5 1],0.69,[0 1 2 4 1],0.73
518810,3.2,3.5,[0 1 3 2 0],0.47,[0 2 1 1 2],1.58
518812,4.0,4.0,[0 0 0 1 0],0.0,[0 0 0 1 0],0.0
518823,3.5,4.0,[1 0 1 3 1],1.58,[0 0 2 2 2],0.67
518824,4.0,3.8,[0 0 3 2 3],0.75,[1 0 2 2 3],1.69
518831,4.0,4.3,[0 0 2 2 2],0.67,[0 0 0 4 2],0.22
518839,2.8,3.2,[0 6 5 3 0],0.6,[1 2 5 5 1],1.03
518855,3.7,3.4,[0 1 2 2 2],1.06,[0 1 3 2 1],0.82
518962,4.0,4.8,[0 1 0 1 2],1.5,[0 0 0 1 3],0.19
518999,4.0,4.2,[0 0 1 3 1],0.4,[0 0 0 4 1],0.16
519020,4.8,3.9,[ 0  0  1  1 14],0.28,[1 0 3 7 5],1.06
519039,3.5,3.8,[0 1 1 1 1],1.25,[0 0 2 1 1],0.69
519040,2.2,3.3,[6 0 0 1 2],3.06,[1 2 0 5 1],1.56
519108,3.0,4.5,[1 0 0 0 1],4.0,[0 0 0 1 1],0.25
519130,3.3,3.5,[0 1 3 1 1],0.89,[0 2 1 1 2],1.58
519146,4.2,4.2,[0 0 0 3 1],0.19,[0 0 1 1 2],0.69
519150,4.7,4.7,[0 0 0 1 2],0.22,[0 0 0 1 2],0.22
519162,4.0,3.8,[0 0 1 2 1],0.5,[0 0 2 1 1],0.69
519167,3.7,3.7,[0 0 1 2 0],0.22,[0 0 1 2 0],0.22
519180,4.3,3.5,[0 0 3 5 7],0.6,[1 1 5 5 3],1.18
519275,5.0,1.5,[0 0 0 0 2],0.0,[1 1 0 0 0],0.25
519281,3.2,3.5,[0 1 2 0 1],1.19,[0 1 0 3 0],0.75
519295,4.0,4.2,[0 0 0 6 0],0.0,[0 0 1 3 2],0.47
519365,3.2,3.0,[0 1 2 0 1],1.19,[1 0 1 2 0],1.5
519378,3.5,3.3,[0 0 4 1 1],0.58,[1 0 2 2 1],1.56
519379,3.7,3.5,[1 0 1 2 2],1.89,[1 0 1 3 1],1.58
519380,3.9,4.3,[0 0 2 6 1],0.32,[0 0 1 4 4],0.44
519392,3.7,4.0,[0 1 0 1 1],1.56,[0 0 1 1 1],0.67
519411,2.3,2.7,[2 0 0 0 1],3.56,[1 1 0 0 1],2.89
519421,3.7,3.8,[0 0 5 3 2],0.61,[0 1 2 5 2],0.76
519429,5.0,5.0,[0 0 0 0 1],0.0,[0 0 0 0 1],0.0
519440,4.2,4.4,[0 0 1 2 2],0.56,[0 0 0 3 2],0.24
519451,4.0,3.9,[0 0 2 3 2],0.57,[0 0 3 2 2],0.69
519453,4.3,3.3,[0 0 0 2 1],0.22,[0 1 0 2 0],0.89
519462,4.0,3.2,[0 0 1 2 1],0.5,[0 0 3 1 0],0.19
519491,3.2,3.8,[0 3 1 3 1],1.19,[0 0 3 4 1],0.44
519493,2.9,3.4,[0 3 2 2 0],0.69,[0 1 2 4 0],0.53
519520,4.3,3.5,[0 0 1 8 6],0.36,[2 2 2 4 5],1.98
519528,3.4,3.1,[0 1 3 2 1],0.82,[1 2 0 3 1],1.84
519545,3.5,3.5,[2 3 7 4 7],1.64,[2 2 7 6 6],1.47
519553,4.3,4.3,[0 0 1 3 3],0.49,[0 0 2 1 4],0.78
519577,3.2,4.0,[0 1 2 0 1],1.19,[0 0 1 2 1],0.5
519579,4.5,5.0,[0 0 0 1 1],0.25,[0 0 0 0 2],0.0
519622,4.2,3.6,[0 1 1 2 5],1.06,[0 1 4 2 2],0.91
519645,3.6,3.4,[0 3 1 9 1],0.82,[2 1 3 6 2],1.52
519655,2.0,3.0,[0 1 0 0 0],0.0,[0 0 1 0 0],0.0
519678,3.7,3.3,[0 0 1 2 0],0.22,[0 0 2 1 0],0.22
519689,4.3,3.3,[0 0 2 0 4],0.89,[1 1 1 1 2],2.22
519699,4.5,3.7,[ 0  0  2  8 16],0.4,[2 1 8 8 7],1.3
519724,4.0,3.0,[0 0 1 2 1],0.5,[1 1 0 1 1],2.5
519744,3.6,3.6,[ 0  0  6 11  0],0.23,[0 4 4 4 5],1.3
519760,4.1,3.6,[0 0 2 8 3],0.38,[0 3 2 5 3],1.16
519761,3.3,3.1,[ 3  1  8 10  2],1.21,[3 4 6 9 2],1.36
519769,4.0,3.6,[0 0 2 1 2],0.8,[0 1 1 2 1],1.04
519795,3.7,3.7,[0 0 2 0 1],0.89,[0 1 0 1 1],1.56
519843,4.0,3.7,[0 0 0 3 0],0.0,[0 0 1 2 0],0.22
519847,2.6,3.6,[0 3 1 1 0],0.64,[1 0 0 3 1],1.84
519866,3.3,3.5,[0 3 6 4 2],0.89,[1 2 3 6 3],1.32
519877,3.6,3.5,[1 0 3 5 2],1.14,[2 1 1 4 3],2.07
519891,3.4,3.5,[1 3 8 7 3],1.05,[0 2 9 8 3],0.7
519931,4.2,3.5,[0 0 0 3 1],0.19,[0 0 2 2 0],0.25
519944,3.8,3.5,[0 0 2 6 0],0.19,[0 0 5 2 1],0.5
519957,3.4,3.7,[0 0 7 2 1],0.44,[0 0 5 3 2],0.61
519965,3.1,3.5,[ 2  4 15  6  2],0.89,[2 5 6 8 8],1.56
519969,4.7,3.5,[0 0 0 2 4],0.22,[1 1 0 2 2],2.25
519998,3.3,4.3,[1 0 2 2 1],1.56,[0 0 0 4 2],0.22
520002,4.2,4.0,[0 0 1 1 2],0.69,[0 0 1 2 1],0.5
520011,4.7,3.9,[0 0 0 2 5],0.2,[0 0 3 2 2],0.69
520014,4.3,3.9,[0 0 2 3 5],0.61,[0 1 2 4 3],0.89
520036,3.7,3.0,[0 0 3 2 1],0.56,[1 2 0 2 1],2.0
520080,3.8,3.8,[ 0  0  7 11  2],0.39,[1 1 6 6 6],1.19
520083,4.8,3.6,[0 0 0 1 4],0.16,[1 0 1 1 2],2.24
520111,3.7,4.3,[1 0 1 2 2],1.89,[0 0 0 4 2],0.22
520116,3.2,3.5,[0 0 3 1 0],0.19,[0 0 2 2 0],0.25
520132,4.4,3.8,[0 0 0 3 2],0.24,[0 1 0 3 1],0.96
